ctry,station_name,stid
AY,NAVY OPERATED(AMOS),892680nan
AY,BONAPARTE POINT,892690nan
AY,UNIV. WI ID 8917 (SKI-BLU),892720nan
AY,SIPLE,892840nan
AY,THERESA,893140nan
AY,BYRD STATION,893240nan
AY,MOUNT SIPLE,893270nan
AY,HARRY,893290nan
AY,ELIZABETH,893320nan
AY,SIPLE DOME,893450nan
AY,UNIV. WI ID 8983 (SCOTT ISLAND),893710nan
AY,MARTHA II,893740nan
AY,GILL,893760nan
AY,LETTAU,893770nan
AY,TROLL IN ANTARKTIS,895040nan
AY,KOHNEN / EP9,895070nan
AY,DAKSHIN GANGOTRI,895100nan
AY,NOVOLAZAREVSKAJA,895120nan
AY,MAITRI,895140nan
AY,ASUKA JAPAN-BASE,895240nan
AY,AGO-3,895280nan
AY,SYOWA,895320nan
AY,PLATEAU STATION B EP12,895360nan
AY,MOLODEZNAJA,895420nan
AY,MIZUHO,895440nan
AY,POLE OF INACCESSIBILITY EP13,895580nan
AY,MAWSON,895640nan
AY,RUMDOODLE AIRFIELD,895650nan
AY,DOVERS,895670nan
AY,DAVIS LGB 35 AWS,895680nan
AY,DAVIS (WHOOP WHOOP),895700nan
AY,DAVIS,895710nan
AY,RAUER PLATEAU AIRFI,895720nan
AY,ZHONGSHAN,895730nan
AY,PROGRESS,895740nan
AY,DRUZHNAJA-4,895750nan
AY,DAVIS (LGB 69),895760nan
AY,DOME PLATEAU DOME A,895770nan
AY,DAVIS (LGB 46AWS),895771nan
AY,DOME PLATEAU EAGLE,895780nan
AY,MOUNT BROWN,895860nan
AY,MIRNYJ,895920nan
AY,AGO-4,895980nan
AY,EDGEWORTH DAVID,896000nan
AY,OAZIC BANGERA,896010nan
AY,VOSTOK,896060nan
AY,CAPE POINSETT,896100nan
AY,CASEY,896110nan
AY,CASEY SKIWAY,896120nan
AY,CASEY (UPPER PETERSON RUNWAY),896140nan
AY,WILKINS RUNWAY EAST,896150nan
AY,CASEY (HALFWAY),896180nan
AY,EAST LAW DOME AWS,896200nan
AY,CONCORDIA,896250nan
AY,AGO-5,896270nan
AY,AGO-1,896280nan
AY,AGO-6,896370nan
AY,DUMONT D'URVILLE,896420nan
AY,PORT MARTIN,896430nan
AY,STILLWELL ISLANDS(A,896440nan
AY,SITRY POINT,896460nan
AY,MID POINT,896480nan
AY,LENINGRADSKAYA,896570nan
AY,PRIESTLEY GLACIER,896590nan
AY,YOUNG ISLAND,896600nan
AY,CAPE PHILLIPS,896610nan
AY,LAKE VANDA II,896611nan
AY,BASE BAIA TERRA NOVA,896620nan
AY,LAKE VANDA NZL-BASE,896630nan
AY,NSFA MCMURDO SOUND,89664087601.0
AY,MCMURDO,896640nan
AY,SCOTT BASE,896650nan
AY,CAPE ROSS,896660nan
AY,PEGASUS NORTH,896670nan
AY,PEGASUS FIELD,896680414.0
AY,MCMURDO STATION PEGASUS FIELD,896680nan
AY,MCMURDO STATION ICE RUNWAY,896690nan
AY,WILLIAMS FIELD,896700nan
AY,SOUTH POLE STATION,896710nan
AY,WILLIAMS FIELD,896740nan
AY,AGO-A81,897050nan
AY,DOME FUJI,897340nan
AY,RELAY STAT,897440nan
AY,MAWSON (LGB 20 AWS),897570nan
AY,MAWSON (LGB10 AWS),897580nan
AY,MAWSON (LGB 00 GE 03 AWS),897620nan
AY,G3,897670nan
AY,MINNA BLUFF,897680nan
AY,LINDA,897690nan
AY,DAVIS (LGB 59 AWS),897740nan
AY,NICO,897990nan
AY,CASEY (TRAVERSE GF08),898030nan
AY,CASEY (GC 46 AWS),898050nan
AY,SNYDER ROCKS,898070nan
AY,CASEY SKIWAY SOUTH,898090nan
AY,CASEY AIRSTRIP(AWS),898100nan
AY,LAW DOME SUMMIT,898110nan
AY,AO28 AWS  SOUTH OF LAW DOME,898120nan
AY,CASEY (TRAVERSE GC41),898130nan
AY,CASEY BALAENA ISLAN,898140nan
AY,HAUPT NUNATAK,898150nan
AY,LAW DOME SUMMIT SOUTH AWS,898160nan
AY,DOME C II,898280nan
AY,D-10,898320nan
AY,D-47,898340nan
AY,D-85,898360nan
AY,UNIV. WI ID 8929 (PENGUIN POINT),898470nan
AY,LYNN,898600nan
AY,SANDRA,898610nan
AY,SHRISTI,898620nan
AY,GILL,898630nan
AY,MANUELA,898640nan
AY,WHITLOCK,898650nan
AY,MARBLE POINT,898660nan
AY,UNIV. WI ID 8911,898670nan
AY,SCHWERDTFEGER,898680nan
AY,MARILYN,898690nan
AY,FERRELL,898720nan
AY,ELAINE,898730nan
AY,POSSESSION IS,898790nan
AY,STONINGTON,899610nan
AY,BROWN ARG-BASE,899710nan
US,NAME AND LOC UNKN,899790nan
MQ,HENDERSON FIELD AIRPORT,91066022701.0
MQ,MIDWAY ISLAND,910660nan
US,KIPAPA FIELD HAWAII,911170nan
US,FRENCH FRIGATE SHOALS,911550nan
US,PRINCEVILLE  KAUAI  HAWAII,911580nan
US,KOKEE  KAUAI  HAWAII,911610nan
US,BARKING SANDS PACIFIC MISSILE RANGE FAC ARPT,91162022501.0
US,PORT ALLEN ARPT,91163022526.0
US,PORT ALLEN AIRPORT  KAUAI  HAWAII,911630nan
US,LIHUE KAUAI ISL,911649nan
US,LIHUE AIRPORT,91165022536.0
US,MAKAHUENA POINT  KAUAI  HAWAII,911660nan
US,KOLOA (CGS),911665nan
US,HANAPEPE  KAUAI,911670nan
US,KAPAA  KAUAI  HAWAII,911680nan
US,WAIALUA-ON-OAHU,911681nan
US,WAIALEE  OAHU   HAWAII,911690nan
US,WHEELER ARMY AIRFIELD,91170022508.0
US,WAHIAWA /WHEELER/SC,911700nan
US,LUALUALEI  OAHU,911720nan
US,KANEOHE MCAS,91176022519.0
US,KALAELOA ARPT,91178022514.0
US,KALAELOA AIRPORT (JOHN RODGERS FIELD),91178022551.0
US,KALAELOA ARPT,911780nan
US,HICKAM AFB/OAHU,911800nan
US,HICKAM AFB,911803nan
US,MAKIKI/MANOA/OAHU,911810nan
US,HONOLULU INTERNATIONAL AIRPORT,91182022521.0
US,WAIMANALO  OAHU,911840nan
US,MOLOKAI AIRPORT,91186022534.0
US,MOLOKAI (AMOS),911860nan
US,PUKALANI FIRE STN,911880nan
US,KAANAPALI  MAUI   HAWAII,911890nan
US,KAHULUI AIRPORT,91190022516.0
US,KAHULUI AIRPORT,91190322516.0
US,KAPTALUA AIRPORT,91190422552.0
US,KAPALUA,911904nan
US,LANAI AIRPORT,91190522524.0
US,LANAI,911905nan
US,HANA,911907nan
US,KEAWAKAPU BEACH   MAUI  HAWAII,911910nan
US,KAHOOLAWE  HAWAII,911940nan
US,UPOLU POINT (CG)   HAWAII  HAWAII,911950nan
US,UPOLU ARPT/HAWAII,911961nan
US,KONA INTL AT KEAHOLE ARPT,91197521510.0
US,KONA INTL AT KEAHOL,911975nan
US,WAIMEA KOHALA,911976nan
US,BRADSHAW ARMY AIRFIELD,91197721508.0
US,BRADSHAW AAF,911977nan
US,BRADSHAW AAF,911978nan
US,HAINA  HAWAII   HAWAII,911990nan
FM,ULITHI AWS CAROLINE IS.,912020nan
FM,FALALOP ISLAND (CG)  ULITHI ATOLL,912030nan
FM,ULITHI  ULITHI ATOLL  CAROLINE IS.,912040nan
CQ,WEST TINIAN,912113nan
GQ,GUAM INTERNATIONAL AIRPORT,91212041415.0
CQ,GUAM/MARIANA IS,912170nan
GQ,ANDERSEN AFB AIRPORT,91218041414.0
GQ,ANDERSEN AFB,912180nan
CQ,ROTA INTERNATIONAL AIRPORT,91221041419.0
CQ,ROTA INTL/ROTA ISL,912210nan
CQ,ROTA INTL/ROTA ISL,912213nan
CQ,PAGAN ISLAND AWS  MARIANA IS.,912220nan
CQ,TINIAN INTERNATIONAL AIRPORT,91231041420.0
CQ,SAIPAN/ISLEY (CGS),91232041408.0
CQ,FRANCISCO C. ADA/SAIPAN INTERNATIONAL ARPT,91232041418.0
CQ,SAIPAN/ISLEY (CGS),912320nan
CQ,SAIPAN (CIVILIAN),912324nan
CQ,SABANETTAN/TINIAN,912330nan
CQ,WEST TINIAN,91233341420.0
CQ,WEST TINIAN,912333nan
CQ,MAUG AWS   MARIANA IS.,912340nan
WQ,WAKE ISLAND AIRFLD,91245041606.0
WQ,WAKE ISLAND AIRFLD,912450nan
WQ,WAKE ISLAND AIRFIELD,91246041606.0
RM,ENEWETAK  MARSHALL IS,912500nan
RM,ENIWETAK ATOLL AWS  MARSHALL IS.,912510nan
RM,BIKINI ATOLL,912540nan
RM,UTIRIK ATOLL   MARSHALL IS.,912580nan
RM,UTIRIK ATOLL AWS  MARSHALL IS.,912590nan
JQ,JOHNSTON ATOLL AIRPORT,91275021603.0
JQ,JOHNSTON ISLAND,912750nan
MY,MAJURO,912760nan
US,KONA  HAWAII IS.   HAWAII,912810nan
US,WAIKII  HAWAII,912830nan
US,KAILUA HEIGHTS,912834nan
US,WAIKOLOA MAUKA   HAWAII,912840nan
US,HILO INTERNATIONAL AIRPORT,91285021504.0
US,HILO GENERAL LYMAN ARPT,91285321504.0
US,CAPE KUMUKAHI  HAWAII,912870nan
US,HALEMAUMAU CRATER   HAWAII,912890nan
US,MAUNA LOA STRIP ROAD HAWAII,912910nan
US,SOUTH KONA  HAWAII   HAWAII,912930nan
US,SOUTH POINT  HAWAII,912940nan
US,PAHALA-ON-HAWAII,912944nan
PS,SONSOROL   CAROLINE IS.,913140nan
FM,EAURIPIK  CAROLINE IS.,913150nan
FM,WOLEAI ATOLL  CAROLINE IS.,913170nan
FM,ONOUN,913200nan
FM,PULUWAT ATOLL AWS   CAROLINE IS.,913240nan
FM,PULUSUK   CAROLINE IS.,913250nan
FM,ULUI ATOLL (AMOS),913280nan
FM,FANANU ISLAND,913290nan
FM,CHUUK INTERNATIONAL AIRPORT,91334040505.0
FM,LOSAP ISLAND,913360nan
FM,SATAWAN ATOLL AWS  CAROLINE ISLANDS,913380nan
FM,SATAWAN ATOLL,913381nan
FM,LUKUNOR ATOLL  CAROLINE ISLANDS,913390nan
FM,OROLUK ATOLL AWS  CAROLINE ISLANDS,913430nan
FM,POHNPEI INTL,913480nan
FM,POHNPEI WEATHER CENTER,913481nan
FM,MWOAKILLO CAROLINE IS,913500nan
FM,PINGELAP ATOLL AWS  CAROLINE IS.,913520nan
FM,PINGELAP ATOLL  CAROLINE IS.,913530nan
RM,UJELANG   CAROLINE IS.,913540nan
FM,KOSRAE ATOLL AWS  CAROLINE IS.,913550nan
FM,KOSRAE,913560493.0
FM,KOSRAE,913560nan
RM,ROI-NAMUR,913640nan
RM,UJAE ATOLL AWS  MARSHALL IS.,913650nan
RM,BUCHOLZ AAF KWAJALEIN KMR ATOL AP,91366040604.0
RM,AILINGLAPALAP ATOLL  MARSHALL IS.,913670nan
RM,AILINGLAPLAP  MARSHALL IS.,913680nan
RM,JALUIT ATOLL  MARSHALL IS.,913690nan
RM,MAJURO ATOLL WEATHER CENTER,913691nan
RM,WOTJE ATOLL  MARSHALL IS.,913710nan
RM,MALEOLAP  ATOLL AWS   MARSHALL IS.,913740nan
RM,MAJURA  MARSHALL IS.,913750nan
RM,MARSHALL ISLANDS INTERNATIONAL AIRPORT,913760492.0
RM,MILI ATOLL AWS  MARSHALL IS.,913770nan
RM,MILI ATOLL  MARSHALL IS.,913780nan
LQ,PALMYRA ISLAND,913850nan
PS,BABELTHUAP/KOROR AIR,91408040309.0
PS,BABELTHUAP/KOROR AIRPORT,91408040310.0
PS,WEST CAROLINE ISLANDS PACIFIC,91408140309.0
PS,KOROR PALAU / NWS,914081nan
PS,TOBI ISLAND   CAROLINE IS.,914100nan
FM,NGULU  CAROLINE IS.,914110nan
FM,YAP INTERNATIONAL AIRPORT,91413040308.0
AS,MIDDLE PT(RESEARCH),914240nan
FM,NUKUORO ATOLL  CAROLINE IS.,914250nan
FM,KAPINGAMARANGI ATOLL  CAROLINE IS.,914340nan
RM,EBON ATOLL AWS   MARSHALL IS.,914420nan
KR,FANNING ISLAND,914870nan
KR,CHRISTMAS ISLAND,914900nan
KT,CHRISTMAS ISLAND,914920nan
BP,TARO ISLAND,915020nan
BP,MUNDA,915030nan
BP,AUKI,915070nan
BP,HONIARA,915170nan
BP,HONIARA/NTF/AWS,915190nan
BP,HONIARA INTL,915200nan
BP,KIRA KIRA,915270nan
NR,NAURU,915300nan
NR,NAURU,915310nan
NR,NAURU ARC-2,915320nan
KR,BANABA,915330nan
BP,SANTA CRUZ ISLAND,915410nan
NH,LINUA AIRPORT AWS (TORRES IS.),915500nan
NH,SOLA/VANUA LAVA ISL,915510nan
NH,LONGANA AIRPORT,915515nan
NH,SANTO PEKOA INTL,915540nan
NH,LAMAP/MALEKOULA ISL,915550nan
NH,PORT VILA BAUERFIELD,915570nan
NH,PORT VILA/BAUERFLD,915580nan
NH,POINT VITA/NTF/AWS,915590nan
NH,LENAKEL,915600nan
NH,ERROMANGO ISLAND,915620nan
NH,TANNA,915650nan
NH,ANEITYUM,915680nan
NC,ILE SURPRISE,915700nan
NC,TIEBAGHI RADAR,915710nan
NC,ILE ART (BELEP),915730nan
NC,ILE LOOP (CHESTERFIELD),915740nan
NC,KOUMAC,915770nan
NC,OUVEA,915790nan
NC,LIFOU,915820nan
NC,POINDIMIE (NLLE-CALEDONIE),915830nan
NC,MARE,915870nan
NC,LA TONTOUTA,915900nan
NC,MAGENTA,915915nan
NC,NOUMEA,915920nan
NC,TOUHO,915925nan
NC,ILE DES PINS,915960nan
NC,MATTHEW (ILOT),915980nan
KR,BUTARITARI ATOLL,916010nan
KR,TARAWA / BETIO,916020nan
KR,TARAWA/BONRIKI AI,916090nan
KR,BONRIKI INTL,916100nan
KR,TARAWA TIDE AWS,916110nan
KR,BONRIKI AIRPORT,916120nan
KR,BERU ISLAND,916230nan
KR,ARORAE ISLAND,916290nan
TV,NANUMEA ISLAND,916310nan
TV,NUI,916360nan
TV,FUNAFUTI,916420nan
TV,FUNAFUTI INTL ARPT,91643080705.0
TV,FUNAFUTI INTL ARPT,916430nan
TV,FUNAFUTI,916440nan
TV,NIULAKITA,916480nan
FJ,ROTUMA ISLAND,916500nan
FJ,UDU POINT AWS,916520nan
FJ,LABASA AWS,916560nan
FJ,LABASA,916570nan
FJ,NABOUWALU,916590nan
FJ,YASAWA-I-RARA AWS,916600nan
FJ,SAVUSAVU / AIRPORT,916630nan
FJ,MATEI,916650nan
FJ,RAKIRAKI AWS,916690nan
FJ,VIWA AWS,916700nan
FJ,VANUA BALAVU AWS,916760nan
FJ,LEVUKA,916780nan
FJ,LAUTOKA QUEENS WHARF,916790nan
FJ,NADI INTL,916800nan
FJ,SIGATOKA AWS,916820nan
FJ,NAUSORI INTL,916830nan
FJ,SUVA KINGS WHARF,916890nan
FJ,LAUTHALA,916900nan
FJ,LAKEMBA ISLAND,916910nan
FJ,VUNISEA,916930nan
FJ,MATUKU AWS,916970nan
FJ,ONO-I-LAU AWS,916990nan
CT,CANTON ISLAND,917000nan
CT,CANTON ISL/TOPHAM,917001nan
KR,KANTON ISLAND,917010nan
TL,ATAFU,917200nan
TL,NUKUNONU AWS,917230nan
TL,NUKUNONO,917240nan
TL,FENUAFALA/FAKAOFO,917270nan
TL,FAKAOFO ATOLL,917280nan
WS,LE PIU TAI,917350nan
WS,MAOTA INT,917360nan
WS,MT TALU,917370nan
WS,FALEOLO INT EAST,917380nan
WS,FALEOLO INT WEST,917390nan
WS,MANONO,917400nan
WS,LUFI-LUFI,917410nan
WS,TOGITOGIGA,917420nan
WS,LE MAFA,917430nan
WF,WALLIS,917530nan
WF,FUTUNA ISL/MAOPOOPO,917540nan
WS,AVATA,917550nan
WS,APIA WHARF,917560nan
WS,AVAVO,917570nan
WS,FALEOLO ARPT,917580nan
WS,FALEOLO INTL,917590nan
WS,ASAU,917600nan
WS,APIA/UPOLU ISLAND,917620nan
WS,CAPE TAPAGA,917630nan
AQ,CAPE TAPUTAPU AWS  AMERICAN SAMOA *,917640nan
AQ,TAFUNA/PAGO PAGO INTERNATIONAL AP,91765061705.0
AQ,CAPE MATATULA AWS  AMERICAN SAMOA *,917660nan
AQ,TA'U AWS  AMERICAN SAMOA *,917680nan
TN,NIUAFOOU,917720nan
TN,KEPPEL,917760nan
TN,LUPEPAU'U,917790nan
TN,VAVAU,917800nan
TN,VAVAU INTL,917830nan
TN,HAAPAI,917840nan
TN,HA'AFEVA,917850nan
TN,NOMUKA,917860nan
TN,NUKUALOFA,917880nan
TN,NUKU'ALOFA,917890nan
FJ,FUA AMOTU TONGA,917920487.0
TN,FUA AMOTU INTL,917920nan
CW,PENRHYN ISLAND,918000nan
CW,PENRHYN,918010nan
CW,PENRHYN AWS,918020nan
CW,RAKAHANGA ATOLL,918040nan
CW,MANIHIKI,918080nan
CW,MANIHIKI (HUMPHREY ISLAND),918090nan
CW,PUKAPUKA ARPT,918110nan
CW,PUKAPUKA ARPT,918120nan
CW,SUWARROW,918190nan
NE,ALOFI,918220nan
NE,HANAN AIRPORT,918240nan
CW,PALMERSTON *,918260nan
CW,AITUTAKI,918300nan
CW,AITUTAKI AWS,918310nan
CW,MAUKE ISLAND,918400nan
CW,MAUKE AWS,918410nan
CW,RAROTONGA INTL,918430nan
CW,RAROTONGA,918440nan
CW,MANGAIA ISLAND,918470nan
CW,MANGAIA,918480nan
DQ,JARVIS ISLAND,919010nan
KR,MALDEN ISLAND (NORPAX),919020nan
KR,MALDEN ISLAND (UNIV. OF HAWAII),919030nan
FP,TAIOHOE,919200nan
FP,HIVA-OA,919250nan
FP,PUKA-PUKA ATOLL,919280nan
FP,BORA-BORA,919290nan
FP,BORA BORA,919300nan
FP,MOPELIA,919310nan
FP,TAIARAPU-EST,919360nan
FP,TAHITI FAAA,919380nan
FP,RANGIROA,919410nan
FP,TAKAROA,919430nan
FP,HAO,919440nan
FP,HEREHERETUE,919450nan
FP,MANGAREVA,919480nan
FP,TOTEGEGIE,919483nan
FP,RURUTU ISLAND,919500nan
FP,RIMATARA,919510nan
FP,MUROROA ATOLL (MIL),919520nan
FP,MARUTEA PF,919530nan
FP,MARUTEA PF,919531nan
FP,TUBUAI,919540nan
FP,MATUREI VAVAO,919550nan
FP,RAPA,919580nan
PC,PITCAIRN,919600nan
PC,PITCAIRN ISLAND AWS A,919610nan
PC,PITCAIRN ISLAND AWS B,919620nan
PC,PITCAIRN ISLAND AWS,919640nan
PP,KIUNGA W.O.,920010nan
PP,DARU W.O.,920030nan
PP,WEWAK INTL,920040nan
PP,MT HAGEN ATS,920050nan
PP,KOINAMBE,920060nan
PP,GOROKA ATS,920100nan
PP,MADANG,920140nan
PP,MOUNT HAGEN,920145nan
PP,GOROKA,920147nan
PP,MOMOTE,920148nan
PP,VANIMO,920220nan
PP,PORT MORESBY JACKSONS INTL,920350nan
PP,LOMBRUM  MANUS ISLAND,920360nan
PP,BIPI,920400nan
PP,MOMOTE W.O.,920440nan
PP,NADZAB,920470nan
PP,ERAVE,920510nan
PP,AGAUN,920680nan
PP,KURADA,920690nan
PP,SIDEIA,920700nan
PP,HOSKINS W.O.,920720nan
PP,DAMI,920750nan
PP,KAVIENG W.O.,920760nan
PP,GURNEY W.O.,920770nan
PP,SALAMO,920800nan
PP,NUGURIA,920820nan
PP,FENI,920840nan
PP,MISIMA W.O.,920870nan
PP,JINJO,920900nan
PP,NIMOWA,920920nan
PP,TOKUA W.O.,921000nan
AS,BROOSE ISL AWS AUT&,921030nan
AS,DARWIN (CIV/MIL),921200nan
NZ,CAPE REINGA,930030nan
NZ,CAPE REINGA AWS,930040nan
NZ,KAITAIA AERODROME,930110nan
NZ,KAITAIA OBSERVATORY,930120nan
NZ,PURERUA,930230nan
NZ,CAPE BRETT,930250nan
NZ,TINOPAI,930640nan
NZ,MOKOHINAU AWS,930690nan
NZ,LITTLE BARRIER ISL,930750nan
NZ,AUCKLAND AERO AWS,931100nan
NZ,WHENUAPAI,931120nan
NZ,AUCKLAND,931150nan
NZ,AUCKLAND INTL,931190nan
NZ,WHITIANGA AERODROME AWS,931290nan
NZ,ARDMORE,931360nan
NZ,RAGLAN,931670nan
NZ,TAURANGA HARBOUR,931840nan
NZ,TAURANGA AERODROME,931850nan
NZ,TAURANGA,931860nan
NZ,HICKS BAY AWS,931960nan
NZ,EAST CAPE (MAN),931980nan
NZ,EAST CAPE (AUT),931990nan
NZ,PORT TAHAROA,932010nan
NZ,TAUPO AWS,932450nan
NZ,ROTORUA,932460nan
NZ,GISBORNE AERODROME,932910nan
NZ,GISBORNE,932920nan
NZ,MAUI A PLATFORM,933050nan
NZ,NEW PLYMOUTH AERODR,933080nan
NZ,NEW PLYMOUTH AWS,933090nan
NZ,WAIPIPI IRONSANDS,933210nan
NZ,WAIOURU AWS,933340nan
NZ,WAIOURU AERODROME,933360nan
NZ,WAIOURU,933370nan
NZ,WAIOURU AIRSTRIP,933390nan
AS,LONGREACHAMO.,933469nan
NZ,NAPIER/AIRPORT,933720nan
NZ,NAPIER AERODROME AWS,933730nan
NZ,NAPIER HARBOUR,933740nan
NZ,OHAKEA,934010nan
NZ,PALMERSTON NORTH AWS,934040nan
NZ,PARAPARAUMU,934170nan
NZ,PARAPARAUMU AWS,934200nan
NZ,OUTLOOK HILL RADAR,934310nan
NZ,WELLINGTON,934340nan
NZ,WELLINGTON INTL,934360488.0
NZ,WELLINGTON INTL,934360nan
NZ,WELLINGTON AERO AWS,934390nan
NZ,EAST TARATAHI,934710nan
NZ,CASTLEPOINT,934980nan
NZ,WESTPORT AERODROME,935150nan
NZ,WESTPORT HARBOUR,935160nan
NZ,FAREWELL SPIT,935260nan
NZ,FAREWELL SPIT AWS,935270nan
NZ,NELSON AERODROME,935450nan
NZ,NELSON AERODROME AWS,935460nan
NZ,MOLESWORTH,935570nan
NZ,STEPHENS ISLAND,935610nan
NZ,BELVUE BAY,935730nan
NZ,PICTON,935740nan
NZ,BLENHEIM AERODROME,935770nan
NZ,CAPE CAMPBELL AWS,935970nan
NZ,CAPE CAMPBELL,935980nan
NZ,HOKITIKA AERODROME,936140nan
NZ,HOKITIKA AERODROME AWS,936150nan
NZ,CULVERDEN AIRFIELD,936580nan
NZ,KAIKOURA,936780nan
NZ,HAAST,937080nan
NZ,HAAST AWS,937090nan
NZ,SOUTH ISLAND,937130nan
NZ,TARA HILLS,937470nan
NZ,AVIEMORE,937510nan
NZ,FAIRLIE,937550nan
NZ,HORORATA,937610nan
NZ,TIMARU AERODROME,937720nan
NZ,TIMARU AERODROME AWS,937730nan
NZ,TIMARU HARBOUR,937750nan
NZ,CHRISTCHURCH INTL,937800nan
NZ,CHRISTCHURCH AERO AWS,937810nan
NZ,WIGRAM,937830nan
NZ,OAMARU AIRPORT AWS,937960nan
NZ,SECRETARY ISLAND AWS,938000nan
NZ,PUYSEGUR POINT AWS,938050nan
NZ,PUYSEGUR PT (LGT-H),938060nan
NZ,QUEENSTOWN AERODROME,938310nan
NZ,CENTRE ISL (LGT-H),938400nan
NZ,INVERCARGILL,938440nan
NZ,INVERCARGILL AIRPORT AWS,938450nan
NZ,GORE,938630nan
NZ,NUGGET POINT AWS,938870nan
NZ,DUNEDIN AERODROME AWS,938910nan
NZ,TAIAROA HEAD,938960nan
NZ,SOUTH WEST CAPE AWS,939090nan
NZ,ENDERBY ISLAND AWS,939290nan
NZ,CAMPBELL ISLAND,939440nan
NZ,CAMBELL ISLAND AWS,939450nan
NZ,CAMBELL ISLAND AWS,939470nan
NZ,CHATHAM ISL (RADIO),939840nan
NZ,CHATHAM ISLAND AERODROME AWS,939850nan
NZ,CHATHAM ISLANDS,939860nan
NZ,CHATHAM ISLANDS AWS,939870nan
NZ,RAOUL ISLAND AWS,939940nan
AS,949950,939950nan
AS,949960,939960nan
NZ,RAOUL ISLAND KERMADEC ISLANDS,939970nan
AS,949980,939980nan
PP,KIUNGA SOUTH,940010nan
PP,AITAPE,940020nan
PP,DARU W.O.,940030nan
PP,WEWAK W.O.,940040nan
PP,MOUNT HAGEN,940050nan
PP,MOREHEAD,940080nan
PP,KEREMA,940120nan
PP,MADANG W.O.,940140nan
PP,MENYAMYA,940200nan
PP,VANIMO I.P.PDTE. ED,940220nan
PP,LAE,940270nan
PP,LAKE KUTUBU,940310nan
PP,AIOME,940320nan
PP,PORT MORESBY W.O.,940350nan
PP,SAIDOR,940381nan
PP,MOMOTE/MANUS ISLAND,940440nan
PP,NADZAB W.O.,940470nan
PP,FINSCHAFEN,940481nan
PP,GIZARUM/UMBOI ISL,940500nan
PP,ERAVE,940510nan
PP,POPONDETTA,940560nan
PP,KANDRIAN-ON-NU-BRIT,940691nan
PP,KAVIENG W.O.,940760nan
PP,NUGURIA,940820nan
PP,NAMATANAI,940830nan
PP,RABAUL,940850nan
PP,MISIMA W.O.,940870nan
PP,PANASESA,940890nan
PP,JINJO/ROSSEL ISLAND,940900nan
PP,KIETA,940970nan
AS,KALUMBURU,941000nan
AS,KALUMBURU MISSION,941010nan
AS,TROUGHTON ISLAND,941020nan
AS,BROWSE ISLAND AWS,941030nan
AS,MITCHELL PLATEAU,941049nan
AS,NOONAMAH AIRSTRIP,941050nan
AS,SCOTT REEF AWS AUT,941051nan
AS,NGUKURR AIRPORT,941060nan
AS,CROKER ISLAND AIRPORT,941080nan
AS,MURGANELLA AIRSTRIP,941090nan
AS,OENPELLI AIRPORT,941100nan
AS,PORT KEATS AWS AUT,941110nan
AS,DUM IN MIRRIE,941160nan
AS,MANGO FARM,941170nan
AS,PINE CREEK COUNCIL,941180nan
AS,PIRLANGIMPI,941190nan
AS,DARWIN INTL,941200nan
AS,DARWIN (CIV/MIL),941205nan
AS,CHANNEL POINT,941210nan
AS,CAPE FOURCROY,941220nan
AS,GUNPOINT,941230nan
AS,MIDDLE PT RESEARCH,941240nan
AS,BATCHELOR AERO,941250nan
AS,POINT STUART,941270nan
AS,DOUGLAS RIVER,941280nan
AS,CAPE DON AWS,941290nan
AS,BRADSHAW,941300nan
AS,TINDAL,941310nan
AS,KATHERINE COUNTRY CLUB,941320nan
AS,KATHERINE/TINDAL,941325nan
AS,MINJILANG,941330nan
AS,BLACK POINT (PORT ESSINGTON),941340nan
AS,MCCLUER ISLAND AWS,941350nan
AS,JABIRU AIRPORT,941370nan
AS,OENPELLI,941380nan
AS,WARRUWI,941390nan
AS,MILINGIMBI AWS,941400nan
AS,CENTRAL ARNHEM PLATEAU,941410nan
AS,MANINGRIDA,941420nan
AS,BULMAN AWS,941430nan
AS,ROPER BAR,941440nan
AS,ROPER VALLEY,941450nan
AS,ELCHO ISLAND,941460nan
AS,CAPE WESSEL AWS,941470nan
AS,NGUKURR,941480nan
AS,ALYANGULA POLICE,941490nan
AS,GOVE AIRPORT,941500nan
AS,NORTH EAST ISLAND,941510nan
AS,BORROLOOLA,941520nan
AS,GROOTE EYLANDT,941530nan
AS,WEIPA AERO,941700nan
AS,WEIPA,941710nan
AS,WEIPA ARPT(PRIVATE),941713nan
AS,HORN ISLAND,941740nan
AS,THURSDAY ISLAND,941750nan
AS,COCONUT ISLAND,941820nan
AS,COEN AIRPORT,941830nan
AS,COEN AIRPORT,941840nan
AS,COEN CITY,941850nan
AS,LOCKHART RIVER AIRPORT,941860nan
AS,MUSGRAVE,941870nan
AS,CAPE FLATTERY,941880nan
AS,MANDORA,942000nan
AS,CYGNET BAY,942010nan
AS,BIDYADANGA,942020nan
AS,BROOME INTL,942030nan
AS,CURTIN AERO,942040nan
AS,DERBY,942050nan
AS,FITZROY CROSSING AERO,942060nan
AS,ROWLEY SHOALS,942070nan
AS,KURI BAY,942080nan
AS,FITZROY CROSSING CA,942090nan
AS,ADELE ISLAND,942100nan
AS,MOUNT ELIZABETH,942110nan
AS,HALLS CREEK AIRPORT,942120nan
AS,WARMUN,942130nan
AS,WYNDHAM,942140nan
AS,DOONGAN,942150nan
AS,KING EDWARD RIVER,942152nan
